failures,V,AP,RH,PE,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
0.0,39.82,1013.34,86.1,470.69,10.8594063597,17.6371271952,15.4385622356,14.6470430376,14.8031672353,13.561821668,11.9746570669,18.8370365698,12.7580412774,10.1975278083,15.631255537,18.5293658679,14.9605407779,9.34501658121,8.92273486124,12.6126350479,17.8133880033,16.02475864,11.0282381711,12.1758935606
0.0,70.17,999.71,71.0,434.85,27.1324643723,37.1474440456,39.6479885928,27.9397834747,38.0924733919,32.3584226622,28.7840989483,38.4693507674,22.0661975053,34.9164415872,36.1109936406,33.9888982395,27.0126360128,26.5189689412,19.5651245472,15.0021160713,31.517336688,35.8823153913,39.6366155675,17.8113662454
0.0,43.99,1021.02,94.39,468.09,19.6018644584,13.3427287913,14.6493570509,16.1947529707,13.6829976263,10.9615734178,12.8488745687,16.2985937634,17.3084357791,11.9162262519,8.82772938966,19.7628971363,8.25242475882,17.3863121905,15.6947554923,6.29240084286,21.9806999472,12.722353004,16.486131257,20.7272034853
0.0,40.71,1016.19,66.15,467.62,10.5484634675,15.6688666933,10.8898663029,12.676608691,19.8439324199,5.01455227999,8.70751485701,15.3191656395,8.74276951397,16.7742429702,16.6327853643,10.1233874423,14.7929142968,14.2101159003,13.6624394102,19.5907776747,15.7624838284,18.5919844134,11.7082034446,12.0407689936
0.0,42.77,1018.9,73.95,462.67,20.2284736922,14.0561892015,14.6163626129,15.841032082,9.57951312109,9.48681173461,12.2115782393,16.3885819188,15.2310039482,15.9414949821,21.0956244392,17.9426356748,16.2622154871,13.7810859436,12.2121715197,16.4216174554,16.0581231599,9.33132115381,16.6998896818,11.2126352218
0.0,41.39,1018.95,65.61,470.21,15.2450379269,15.4664547781,18.0501188776,14.5754768198,22.0482384543,9.17020318359,18.9119116823,7.62343360448,12.0934368601,14.5823278895,12.0615192145,14.7269957259,18.9781652818,17.2990970317,12.9921851261,12.7475580664,19.3076689926,17.783814407,15.4980379195,10.117202092
0.0,69.51,1012.96,62.89,442.82,27.3034596802,19.0090093043,13.9047861866,20.6381624187,16.2424003028,5.71476785894,29.4830493275,22.7384282638,24.5680431101,17.3874836309,8.46043090296,20.4124643383,27.4295289559,18.5950363906,22.8258448054,25.1718213094,33.0057370675,17.1773181654,19.0314347629,29.3057286527
0.0,42.86,1014.9,88.44,475.09,17.8008461965,15.0606553986,23.4351169272,11.1570302212,9.86841378901,11.8563974718,15.7905062422,10.8715858561,14.526127413,15.7861580266,9.20778314877,14.9169237835,12.6762623474,10.8364606766,10.7067688262,9.50117652973,12.6718969025,16.9207401427,19.0630070302,13.4614573839
0.0,42.28,1008.08,52.8,463.29,16.6668251268,11.9117892431,14.54764547,10.4598074127,16.700421098,6.71917588025,17.3697346057,13.5051593047,10.8400589981,13.180231362,14.9087821829,11.5484365975,13.3828218698,19.0043083521,19.4801494109,22.3724146445,11.9373077328,7.91102005106,20.8856366908,12.0639862273
0.0,41.16,1010.16,87.0,471.0,22.4180261286,10.8772320299,15.4461366204,7.03823002012,17.6633478153,13.9730344426,13.1154940291,17.4495109035,14.8553758492,14.5795738876,13.691223913,22.5817492407,10.362666923,15.1477226785,10.9225971876,10.8646849544,17.246820185,11.7854454155,16.1942744583,14.3027500177
0.0,39.35,1015.19,90.74,479.83,13.9079783794,8.38370732716,6.22034406493,2.77950299255,15.6769028284,19.6486319284,9.76376646703,6.79549229039,20.5149798709,10.0307670317,3.73942330907,11.076246027,11.2141936358,3.0946660997,10.1692209045,10.4538035361,12.8362271815,10.4069331545,13.2209787986,6.73979365998
0.0,59.07,1009.29,92.4,442.83,9.74783172156,30.1614515417,14.8559700811,24.1754383987,20.8448429526,18.4914772861,39.3061331207,24.8833502407,32.3322007677,19.3441067019,21.3252712482,13.5522778601,25.6122252753,23.8172617276,13.5946983784,19.0578089168,18.546565654,26.8446646884,27.6480066384,33.2023076697
0.0,58.79,1010.93,86.7,448.8,23.2531436261,36.3099930371,30.920262092,16.6728406633,18.6769289413,19.8493730401,15.8373244432,10.509142179,23.2080008671,12.912414079,16.8928011308,19.7468406916,22.509317179,11.9198745732,31.5575429835,20.3382412804,16.7563299993,13.2578021426,23.1291845965,33.2789953676
0.0,62.1,1019.49,86.3,452.03,19.7139549862,15.6696067593,17.8412189426,20.2273183672,21.4231449205,18.2355190367,23.9337086612,22.2720568597,12.365873441,13.4745460763,14.0344804197,14.5097715449,17.2626625285,12.0064403482,16.2406753994,20.2298105583,11.5287939437,18.1794735733,11.6220534007,19.4837018312
0.0,35.79,1011.19,94.01,484.64,5.65006489317,7.37186158704,7.31459887458,6.40672118971,8.19116047701,4.25085594473,7.00991050936,5.28364864442,5.81107752019,1.90650340678,5.45334977693,4.83527476522,5.4992022301,6.25523715336,6.0172998639,6.17747309675,5.47261179146,5.54132216331,5.78827236098,5.03288189407
0.0,73.67,1007.07,88.49,437.19,9.46093406917,25.6119931342,41.5107920826,27.329591864,17.3654239392,29.2704052861,21.0505434574,15.6139474277,14.979629182,27.0801937039,16.7684189132,15.3771619292,18.9143123083,22.9930249256,24.5346925876,13.403867709,12.3113446578,26.8262156673,27.7774603889,27.6816239423
0.0,41.49,1019.69,96.39,470.07,10.2439303402,18.9958269258,2.98583999794,6.93915540684,12.4858529711,8.02628289402,16.1546096518,5.15965327554,14.7071811256,13.5539536354,14.325475459,12.0873939791,13.9183272095,8.67053582762,10.3218190252,4.39239940237,14.1959058765,18.7256025359,11.3257385264,8.27695567763
0.0,40.46,1018.54,68.21,470.33,9.79668768106,8.20482123467,4.47647503777,8.35608393948,9.35034505282,14.2544527243,5.61610083189,15.1952584561,11.7985910004,12.4846771892,7.32258904374,7.29133123641,9.31399228826,9.8662451572,11.9460036936,6.23581086494,4.69665098297,8.23208609721,11.1420731299,9.41913475311
0.0,48.78,1019.56,85.05,451.58,30.4792258561,27.1816466421,14.6672769842,15.8505805861,40.2847640576,10.1462466234,19.9167352582,28.8531511791,22.1693423316,23.8337640658,12.2108643766,16.5356308992,23.5864532306,30.5137450041,13.7397120194,18.0230693984,11.8972906684,31.6471927176,25.2464133406,22.5582271104
0.0,73.5,1011.46,89.39,438.21,38.3503952415,30.5194424838,18.9864989613,13.889686529,17.5518804691,23.696209867,20.4662059474,17.2066423828,10.8547435906,18.9967624624,20.5539021922,31.9662123003,21.2525471936,22.4785879512,8.23038445461,21.8351583846,24.8023608078,24.8896667303,17.5186771637,18.7355005453
0.0,75.33,1002.14,62.49,433.42,20.60612597,36.6518198726,37.08139536,31.8295805055,30.087550492,26.0939135184,34.4896986268,33.363259647,21.6644143934,31.2834154679,25.7819012564,20.9986736265,33.8435417464,28.8363252017,35.4777888352,37.861559898,46.4574176276,21.7596334829,28.8878739787,31.7762489159
0.0,67.25,1017.57,47.77,432.1,39.571818827,26.2920119742,18.9473277821,22.6026078545,29.9376561254,37.3031943236,32.4790587381,6.02463606751,21.2516926747,32.4079438086,15.4846354964,18.0515931475,30.0058045404,27.8337680582,31.7636905338,32.4875474125,28.3388897974,42.510398532,36.3011907128,33.2060084345
0.0,68.24,1006.58,31.9,432.05,20.0653359397,32.3188204978,33.7222166296,24.4547491053,35.5418673979,28.4112356565,33.0549805309,25.6806542227,35.0360649509,25.7043916028,27.0662200642,40.3305387353,17.332244297,28.545614005,18.833536444,39.2865429491,35.2395849957,31.4371360759,31.4935058131,26.1934266629
0.0,64.69,1006.6,54.43,437.85,22.0725358102,37.1660150095,37.3555223366,18.8486910677,14.3479159706,29.6474472227,41.8978519477,29.5091862113,28.6949425872,39.9924138445,22.1319893523,25.880403984,16.8681368929,31.7922566989,29.6840302412,35.6780270306,17.011487132,35.5201098961,36.476362126,41.5432491353
0.0,41.79,1006.24,72.95,452.95,16.3174767907,20.2558955983,13.7620742248,21.5602889251,18.1123122117,26.2621737877,13.9312158841,16.7121253201,18.0072628026,13.2532949669,19.7357775933,17.367444461,20.2206218968,14.9496329502,19.8570232311,13.9469266598,18.6413769027,21.6091835168,17.2789839737,15.1320596864
0.0,53.16,1013.95,82.8,458.93,16.2545427925,10.4826602652,14.6674287634,16.7699060276,17.8367517176,16.5845621957,18.3012402651,21.8587880939,18.8793734351,21.7095710015,20.873153089,18.2916567572,13.0625546335,19.8213690749,16.5515832463,19.0520499355,16.6246330791,18.4876070844,18.5840401503,18.5032610222
0.0,71.43,1011.93,55.8,439.34,42.4125392577,32.3964804313,30.6899788663,33.8525830749,48.907276699,39.1411576214,25.9453117209,25.3549934534,31.1149846027,31.9224121386,45.3420814095,40.1394499317,33.6210941839,31.7085344547,37.3230827188,25.5236607253,31.3973724237,40.9361852552,34.8431012098,18.2027728093
0.0,40.81,1026.31,91.66,483.8,9.52537439783,4.91922692238,4.68521698891,3.49125939025,5.24665041194,7.76085724939,5.72193000468,6.84560106899,4.34527095981,3.82191275545,5.48457481121,5.48305229651,3.19814973373,8.65945233626,7.997164296,7.3278006119,6.3757182137,8.1063298295,5.3387417623,6.61139468216
0.0,46.18,1013.14,97.8,462.88,11.3468805145,18.7841081805,17.1230876336,16.2243101662,13.3972200546,10.054414342,25.4477678144,17.9045893852,11.794454278,16.8344539688,8.53213537019,16.6465934271,15.9815474821,9.27107045056,7.13168430977,13.2618528866,16.2831879522,19.4293685963,6.25482791746,22.4290836264
0.0,40.27,1006.1,40.04,473.88,12.9709777656,15.7873499499,18.2016438379,20.1097783877,7.57153055315,9.31579626353,21.1271903103,10.2427335056,5.40549415197,14.5411595165,19.9580230331,19.5168424181,17.8828211128,8.50135512612,18.3225617175,6.73481409772,22.2583389114,13.6427914646,18.3636043766,8.14956372761
0.0,75.33,1001.61,71.06,433.29,34.7693562012,21.0205819058,32.857957451,23.6750790758,18.7492977125,34.2701683173,29.8674215137,22.3467051746,27.1959961484,16.934542031,27.7069459585,25.7454390788,21.242263829,37.0558563329,28.3186029335,38.2992678875,34.9054976523,36.4162284573,22.443643148,43.3045682839
0.0,50.16,1010.72,100.09,451.2,26.6313348493,17.0422432883,14.0170828065,17.6623875161,12.976482405,21.2195182734,20.8826514758,16.7395730979,19.9712751974,20.5073856566,22.3979908172,16.052371024,27.6926518797,18.117409066,15.0932497861,20.1957756813,18.8414630633,19.7356309743,20.6090726895,22.9406794295
0.0,44.34,1019.35,56.78,469.27,14.4570941313,16.6130226821,18.1764496012,29.1112531945,13.474944215,19.6525990143,22.0516548437,18.063675846,20.5162696708,29.8373205967,13.8540836721,15.1194212735,15.7866562308,21.8503921287,24.2066481156,15.5462189124,18.8114135981,19.4986971755,22.2066903862,22.2569777921
0.0,44.63,1020.23,44.93,456.37,26.7677285698,24.4318753528,19.8544278801,22.6903313035,21.9939525486,19.2087121529,19.7831650721,14.042363413,12.687113035,13.1111774787,22.2058096912,21.6572714759,18.3494382374,18.4120193325,21.4421700042,23.1047785176,10.7472579723,8.65482648027,19.281371049,13.8397012911
0.0,70.94,1008.0,79.55,441.57,22.1261697883,25.6903454497,19.8093623169,19.8029298869,17.8164751397,19.1982606622,20.1168709541,18.1464781526,33.2845439431,20.1579173302,18.7886107956,31.7175308749,20.6033266583,29.3954650946,23.233465704,25.2429166488,22.6228813072,33.1855626929,23.1158399918,19.5612835194
0.0,70.04,1010.92,73.88,438.4,29.0397333322,23.3427877776,25.2054385869,29.6858109929,20.869920224,14.7316593879,40.052650705,23.4609047155,35.2777477322,29.305757641,23.7359479169,18.0222097756,35.4664328928,11.2058526136,24.4745251962,28.5565847051,13.6612667858,20.8458785266,25.3077289277,8.04372419232
0.0,45.0,1022.05,37.28,468.22,8.40682273167,17.2548573357,25.2341816436,16.6663083224,11.4411273438,9.16664940875,7.19375765894,8.89291226192,12.8089532634,23.5218126079,13.3928180057,22.1346113405,3.88742727538,9.59139501913,16.9754528342,29.8733473137,22.436825647,17.4114069729,19.4922710071,23.6337062708
0.0,50.16,1005.32,75.82,435.49,20.6292805914,14.2276767148,14.9905781603,13.9692939928,14.4793644969,14.7180464246,27.9798799304,25.9358909491,22.3991198283,17.9327837944,42.8932080447,28.8696044261,20.5268068984,32.346987213,28.2462039799,11.7256853718,19.169931024,19.455757674,28.3869698174,20.2362218979
0.0,65.12,1016.12,53.66,447.85,16.1390633912,22.2385507507,23.7871202576,29.312977124,22.8132166013,30.0302289762,19.8478652076,17.9776653466,20.3193561281,30.6690487614,25.1149564168,34.0563946911,22.2813324399,18.401287349,28.6014212306,26.1765442918,30.8537081941,28.2062785943,30.677605153,32.4507435742
0.0,51.86,1014.04,73.9,448.04,12.8823497281,18.3797575576,20.7189723968,17.6956891007,30.1708365885,26.0988835127,26.9317308764,20.7995846495,18.6935367035,29.3834867928,27.8738093357,13.9361364272,29.0894815496,27.650576732,14.930854857,22.5499470667,6.06009130785,27.5439011515,24.1229077649,23.8838712576
0.0,41.76,1022.4,76.22,463.27,15.5351774824,21.1997122554,19.8983876019,11.6752253781,18.401185012,13.5607089733,12.2208334052,13.7050332022,7.92439378697,19.0961412468,5.50069178913,12.3752936894,11.6520025766,10.0847761857,20.8792304964,19.948479586,9.14400224114,12.7779377446,16.4663244079,14.897622611
0.0,49.39,1021.06,82.95,454.53,14.9193890292,20.6544488935,11.8428052672,13.0457790508,16.5967077927,23.2972905795,19.484608735,15.1122680952,22.8000190431,14.9346942687,14.9911055316,26.8009351362,25.5896435596,25.8347117972,17.554120541,23.6341012967,12.4962743979,18.1925833723,17.4134687215,20.9043637017
0.0,52.08,1004.24,99.9,451.3,17.9766802414,20.0664907534,27.9919820264,17.7831426326,11.1028629775,18.5065892213,13.8187374368,14.3039491104,18.7448772281,13.5084459522,14.6145767674,24.4317799955,15.0482806105,19.2682293327,15.3690264127,29.1195448462,16.7185496621,30.1777140243,21.2569020278,31.148835531
0.0,44.68,1023.37,91.4,477.56,10.1363163029,15.8357916382,8.50239281177,12.9556681046,13.5045649529,9.37560283103,11.7629788488,6.93580186678,5.90803212272,14.6328089972,8.84104996211,10.3512050203,9.8438954819,9.52861733587,9.82610565913,8.15865208424,8.86315219843,12.285935706,10.0173258528,9.14674077197
0.0,51.43,1006.3,71.48,441.01,20.7165109096,36.2446011684,21.3066837172,11.8626915848,24.6188951841,21.7146373076,33.965579371,30.6009880513,37.1451550898,25.2126992281,30.4753628802,22.6862511243,26.0262383637,26.8935376865,31.5355749719,38.8879178505,22.7312940834,30.8857474129,22.978766326,29.2389861867
0.0,42.07,1004.87,80.88,485.67,9.62781833662,1.61712055946,2.90577527053,3.63926379171,6.51712116644,4.5510108804,4.95651809796,3.82974627012,6.32103888249,1.57789554492,4.92694305801,3.26647851219,5.08019551944,3.01174822368,4.85945599937,3.26952121687,4.25981057457,3.50719732031,1.79243822471,3.95194864382
0.0,40.22,1004.95,91.65,476.49,5.94924981386,8.07830903922,9.29600441926,11.4641821938,16.2316494753,16.0226073248,11.492537703,10.8929619169,11.8163862607,3.23348171516,9.85320880491,14.4352157999,9.55159230339,7.85420124476,15.4515614222,23.8009757728,5.42497921758,6.19094478366,16.4070292937,9.20367867024
0.0,56.03,1020.77,71.83,457.66,15.1692713912,15.3713382237,17.8783520185,9.72172213779,15.1348142584,22.5195036894,20.3054279218,15.450290186,15.8911926322,18.570348488,23.6967028736,22.0988402606,24.8825794538,28.5233718951,27.7897893386,20.1852829361,25.8289553139,19.9782598494,23.5764289977,19.1330552636
0.0,41.66,1010.97,57.66,463.38,7.64144516023,18.8623447925,13.8673236564,24.3163587824,18.8906548042,23.4086502563,20.7104494765,10.3758971847,15.4731073237,16.6067519224,10.0323485256,14.6389828469,14.6551866447,12.6915320354,20.1363035281,25.772123966,12.9644816126,18.048723767,22.8695928955,14.3670866241
0.0,68.67,1006.36,69.9,435.29,30.9532873114,33.2964032116,22.3049983238,36.4774236053,25.3951182564,38.9529653347,25.3829379086,24.8672153819,27.2798279992,23.1884562002,37.544742897,16.6012662698,32.4779449919,27.8602272012,34.3365488556,41.484880282,28.6197330489,30.3981898331,27.2995784688,41.060476689
0.0,44.92,1024.72,69.15,457.53,22.9154352655,25.581725683,16.265094718,18.4893394369,15.2309208217,17.7394545631,18.3684873989,23.7008392424,12.2797012435,10.7540794241,14.2777655174,18.7528565939,14.6235047749,25.3936055746,17.19468889,19.2548919755,25.0599229636,17.793779103,17.8230899144,23.6368680308
0.0,68.24,1010.27,69.72,429.47,22.964021863,20.1413247965,24.1837372014,28.2343931653,30.6213746192,23.6266217621,21.2551542674,29.9142230388,37.294237576,27.7760874351,38.305318934,25.1909534258,34.3208081779,19.1630050832,31.0837244015,21.6558931307,23.3105205016,34.363115766,34.7942611819,32.6320701571
0.0,49.16,1006.04,64.54,445.18,31.9221882865,23.3266862266,11.5801717145,26.3579337974,26.291467864,19.5223165153,18.1174718782,26.0881937988,26.0297600563,24.4272933666,21.26577956,25.5004685522,28.7493361854,33.7080842493,22.7866362133,28.6581159452,30.3749648077,9.2483605529,25.5989466384,25.06572508
0.0,66.54,1002.86,53.75,427.76,15.3786795593,37.7315945899,25.8859918134,47.0007388001,29.628430473,41.1987337367,34.2321509783,31.3704921256,17.1922903287,30.4973476541,34.2331462267,16.5200631848,31.1088706177,44.8199977519,21.4754405356,26.1449432676,22.6822115439,8.39025997878,28.8773184842,23.5557830828
0.0,64.27,1012.71,54.4,441.68,24.4193084594,22.3986786516,31.5615337186,33.4900524591,27.5315766396,36.0856907207,22.9076449535,18.6834095083,44.7277652894,18.7483284891,27.1055732074,25.0604588149,25.1569810612,26.5194411697,21.401509348,31.9814163133,41.5368085813,32.8662250857,30.5812209033,29.1839936903
0.0,48.14,1015.81,69.94,447.37,29.9513595009,17.8197597412,25.1168366445,34.7914844749,23.197421231,22.8924326975,26.7860077472,22.3223142187,27.8954715588,24.0287508619,20.624837701,18.9495226322,27.2368860111,19.7143454156,30.0340766193,29.9129133611,20.5218674896,19.1601221059,29.2289701585,20.9608774309
0.0,41.79,1007.96,80.69,455.87,15.6983729827,18.972778567,17.8338930486,17.4982667272,12.8755513147,16.4239385219,13.3802412922,17.6409946735,17.0489430314,12.7823133135,14.0981364811,14.8699418565,15.9001365275,13.3088424203,16.9926902801,12.9785838073,15.8650537364,21.3999963219,21.1281911424,22.9051970509
0.0,67.71,1004.5,87.26,449.24,13.7018077316,22.7731432347,30.5519140333,14.465714953,22.4242795402,18.6065656212,20.7795787891,17.4997629679,14.4097981317,15.9977944181,20.7996089046,10.4106838327,21.6441711683,20.2834389694,20.8635629323,13.5680522803,29.1954941952,12.8156468869,21.8748392024,26.3534906874
0.0,36.71,1013.99,73.89,468.36,32.2172805463,14.5602502494,14.8093377181,13.6961968943,15.0227751061,14.7734305336,16.2427134663,7.11515339802,15.9837237806,18.8775710869,18.9431891171,13.6137689014,17.6039930562,12.1035055128,11.4272126543,17.2189415945,22.686988048,27.2464984946,9.29826253733,11.1063112806
0.0,60.95,1014.5,48.01,442.9,24.2909333885,24.6888569675,29.4658880475,25.0322375967,30.6452933438,33.847759544,28.4799885603,22.6666235537,28.2124700065,25.9985702107,27.0143031221,28.6586136506,12.8515303079,14.0165128332,25.994270786,19.070052866,36.8610423861,24.4439355893,26.991296162,29.6781735203
0.0,44.63,1001.26,89.72,453.55,25.0428725005,10.3712068892,14.5357698132,16.3755938637,15.4872769468,12.5950550097,9.17060755071,7.38256020863,28.6296675081,19.205099578,25.6627756459,20.9285092918,23.6382737869,23.049593988,10.4876082449,20.1496447824,15.9908747037,29.6881747847,9.32518975144,15.4722168947
0.0,63.47,1012.54,76.33,444.48,23.1442158468,14.9141572882,23.2988870243,27.6740161337,13.3982622595,27.7591447347,27.6791666355,28.4229685938,36.8045038029,22.7930087123,28.0320124612,24.1666207055,26.4180157548,28.3968100522,21.8505136182,21.8463052059,22.2546462418,24.0433706405,21.856587772,24.8175186722
0.0,62.39,1007.98,92.96,445.85,19.2723591259,14.0698114201,20.2459994215,17.3645658118,24.5405460002,13.7434832368,25.415632882,23.5894944918,16.8623932023,11.9280948185,24.3490261556,11.0455974825,17.7466830166,9.55023142783,22.1213477971,22.5971865137,18.7094262349,19.4962252991,25.7400499984,18.5817048865
0.0,66.54,1005.23,90.89,432.17,21.4169838586,37.0348061522,27.7661297223,24.63010505,26.6913778063,26.3469010488,15.2294122128,30.0767209469,19.6894866451,29.9852827009,21.7107914045,30.2886659822,21.981273668,22.1229897866,28.2174913203,26.1110103937,26.0025446832,22.0250405416,18.2848057299,25.9553569276
0.0,67.17,1007.11,61.58,432.6,-1.49563462933,43.4376943987,41.7494091598,37.8828714448,30.4703739032,31.5998759858,32.5940016589,22.3305727093,29.401212521,37.0463659107,37.1524006738,33.545925035,39.2163351509,48.6188623216,20.3640901172,32.4278807445,30.8723175767,34.4619142584,42.1689374602,39.0883552712
0.0,47.83,1005.0,85.72,454.59,30.1477845438,23.2169182529,19.9623413768,20.8392566456,11.9935627069,17.6894808344,15.4964597916,16.9402341117,22.4711602017,11.0395688095,8.29272494952,23.4192695606,24.805319329,21.8330936333,11.491523059,17.693289968,11.3080822335,11.4456854284,30.7006836662,9.55699782884
0.0,50.88,1014.04,100.12,459.37,15.6371136315,19.1248999585,12.046385651,12.015530927,16.4401449435,10.4946062028,19.404822465,14.3708227204,26.5186443686,6.72491489774,9.91444581531,14.4106001602,13.7686208137,15.1171188483,16.0673622131,13.9169501497,17.6252435439,23.2479601559,12.0282761881,18.3212423038
0.0,58.95,1017.78,76.95,443.61,28.2162607299,26.2461336822,30.9682821569,16.018310396,16.0167371434,25.1579891812,17.9054059463,24.9988766279,31.5503731597,19.2745151057,26.2767815954,21.3620587441,18.7247228792,31.8108465209,24.3726809217,20.9688775499,13.2005239612,22.4411497399,20.8266485081,10.6121987843
0.0,43.14,1013.17,39.85,463.14,12.34307862,28.9408804738,2.75710758321,17.7906596216,28.1400924259,4.50320844523,26.1468205322,18.8107660716,18.738549175,24.9047658962,24.7989865923,19.0174963024,14.9653230655,8.70163784462,13.9530323954,17.9371237425,20.0294785955,16.057764331,18.5307497508,12.0362715747
0.0,69.4,1003.69,62.89,438.18,34.2759519923,34.3877354902,32.9557916655,21.5342516814,25.1455560106,21.566135692,36.6317975727,38.7987834677,43.0541539051,25.5568493222,29.4042038326,22.6157437232,34.0004098264,48.9831243331,16.0275048239,35.3775738943,38.0946611749,30.3993580716,28.4698744009,26.5205708165
0.0,38.5,1013.33,64.28,482.39,12.1883528904,8.66318897148,7.45307314402,6.72580389805,8.16786084681,6.45987461588,10.1117958492,3.79662951225,5.42493018784,7.2101770305,6.69508628019,4.95074620832,9.82504981453,13.8272639962,8.66713719218,6.82208419271,7.6998108,8.73359928136,6.01433519937,8.49920729965
0.0,39.96,1026.34,96.1,475.96,10.9707972018,3.39993870987,5.80789738456,4.73763769946,8.76490554053,2.86343037733,9.41456288264,8.09103523869,9.59526570006,3.4410991525,8.87907352547,9.69191446845,12.0259426997,7.58980957081,7.37421384546,16.8747569729,12.9466806594,8.89871556072,17.2845305178,11.6728661734
0.0,43.65,1018.92,60.77,479.78,8.77143083726,8.54532560238,7.30702191511,8.92063686907,9.38943609092,8.19921857804,7.5239401209,7.91478560557,7.91148399317,10.621951046,5.94399108024,6.32642341786,7.16526640836,10.5331657051,10.3671697024,4.84878034703,8.3577682383,10.5431123231,12.5754839282,7.12344326474
0.0,41.7,1019.15,84.1,461.38,14.398471558,23.0049059406,9.54568376318,7.50909640039,22.1687253311,17.9272484712,16.9793972596,24.6895779961,17.6788659441,23.36584397,23.7459631082,36.6136489209,8.68479286434,10.3320488072,12.8931964815,8.51516777512,26.8639788025,11.9139370314,17.3800581294,10.5512546874
0.0,43.13,1014.85,70.09,482.16,12.119752965,9.49220659677,10.2656037796,11.080346077,10.6057054102,9.87419398567,10.8622807322,8.29108022474,8.41624379851,11.0524772674,9.84077470602,8.4694176776,11.9843978879,10.6816525226,8.5892086842,9.03916160648,13.2263580109,7.05582077103,13.2334652259,9.52993136609
0.0,71.85,1009.56,74.91,441.47,18.1041217512,24.1225958809,12.8569992966,19.3427881524,12.4725859472,15.5765463639,24.0187406956,13.7280247897,30.7440443971,22.2058491357,17.0340947482,32.1370440365,17.6375823241,24.8659677606,19.2315013881,26.4601285236,26.7435823319,18.5953637997,18.0028297238,21.5619695548
0.0,40.92,1021.85,81.55,467.31,25.8132786219,5.61760170333,14.2226714213,15.6445193933,9.84797324976,8.63182783383,9.77403634893,8.05383941689,16.1386906287,19.1884825285,17.2694767341,6.62846121537,16.953361879,1.54712236459,12.2417894844,10.9725859847,5.8437463956,11.8370537071,16.2379912287,12.5384126206
0.0,74.87,1009.64,61.39,435.05,41.8966017356,41.1931524352,20.5134544776,32.0628642689,28.6631741015,35.7486208231,32.7902011167,10.8105683886,23.6512644359,33.7041408613,31.4879980761,38.788258251,27.2852652226,20.6768026483,38.6034131607,52.2244090037,18.0061659243,23.5151517161,25.8194247488,24.1308422233
0.0,73.56,1007.06,59.6,435.23,26.8583451884,19.2820379922,51.7123297624,41.6210752327,39.9247315759,40.8724044719,53.6443283407,41.0503523063,29.9789157798,29.1119727753,29.2891961161,37.3443167548,39.9504278048,41.9974065857,35.419556083,18.0530183772,34.4540217192,31.7943727039,25.2607648296,21.5900950394
0.0,41.76,1021.98,78.41,464.0,19.3616872657,8.14372270835,7.05297672244,5.03117733535,17.0207249183,22.5820063333,12.4259139604,21.1613171042,16.7321159656,12.8436104269,9.81707052025,21.74765247,14.9761767174,14.0852143893,14.1353179204,12.9929904124,20.7508707096,4.14148551285,17.3465707913,22.9027309282
0.0,62.91,1013.45,74.62,449.17,13.9743650948,16.6014314756,11.443158231,9.4265398453,27.5069420773,20.3111465055,28.7421100456,23.5197209684,25.2356122745,21.354631038,28.538344644,28.1954606045,31.4735926497,17.3324885388,24.749395946,30.4160143832,33.113543081,29.5846810573,22.1251354067,21.2427197406
0.0,69.04,1008.35,46.09,434.79,47.9385958741,35.1930996046,30.6577105451,42.2080821375,36.4525587869,35.7318525149,16.5326189133,41.4347085919,31.2409557043,38.1165415581,49.3836256207,30.7091485967,19.4301741767,33.3194734159,34.1776384938,16.7669139184,35.1430613741,48.4015680055,20.091824347,47.8247335427
0.0,61.86,1013.33,83.09,444.27,18.3398488058,23.4032924299,21.0932689931,30.4333875659,18.0464553442,17.495241297,28.3606897066,31.1270462997,31.7691017151,20.6369793026,26.1409237521,24.4963771788,21.9506428649,11.4082961324,26.8200308031,32.0864656719,7.53221186591,25.4129366883,14.7285018646,22.0175677305
0.0,63.91,1010.8,96.18,448.15,25.4198171656,26.9739014113,20.0417340663,24.1131669379,10.8704580246,8.89814931873,13.3246937325,32.9560446333,22.1112711573,19.4390875949,17.142975554,14.7093656632,26.6109339288,18.4101590704,25.6217840649,11.8724810557,9.00428420766,23.9212730612,20.4338612839,28.0542982239
0.0,69.34,1009.5,87.18,435.51,24.5124540412,24.4678330713,41.5493980319,33.1682772863,19.1310888928,29.9355838307,31.5437643261,23.8977480402,17.4909618035,23.1357074131,39.0472588539,19.1207639773,30.8579328407,12.4450257351,25.7554956018,23.3144601752,20.6502903989,24.2817954694,19.2213226412,22.1138447353
0.0,41.85,1016.25,72.03,465.05,21.1685005153,14.4369620555,17.8217102491,22.0023614007,14.1488938053,18.8643972498,16.3279823376,15.9798954472,10.6209185946,14.0477914139,14.4784621014,19.3493661179,25.2193642322,23.8939290475,20.5767930784,19.7674789659,11.4955819296,16.0958616083,11.6061395321,26.4584255076
0.0,39.59,1010.84,96.02,465.23,16.706171046,14.6845664869,15.705781766,29.4289554386,15.3951022532,13.8075405659,12.2298646996,10.7964723943,15.831892051,19.0552907109,22.864244954,18.2817289148,18.0655268402,10.7177150826,14.1341711061,16.275143573,17.0835378632,9.61765039223,20.6502391283,11.6223742889
